,raw_text,label
2230,Ass of a mosquito bite. ARGH. It's bleeding ,negative
2231,Sore as helllll... :/ Mothers day though. I'm not a mother... No presents. ,negative
2232,"Whole yellow tail fish, creamy mac and cheese. PassionFish. Coffee gelato-had to say no but damn that was a good taste ",negative
2233,@bonjourmyvette thats a shame  i hope its a rumor,negative
2234,So upset that spring break is like over ,negative
2235,and now it's raining again this side of Manila....where's the sun????... ,negative
2236,"Came from Solapur today, dont feel like working... ",negative
2237,I leave for  Savannah Thursday. ,negative
2238,In Hawaii. Hot ,negative
2239,It's looking like I'll only be getting a teeny pay rise this year ,negative
2240,"just watched the finale of scrubs, what a show, i'll miss it ",negative
2241,needs followers ,negative
2242,@MadMikeyB Speaking of which... Ha no.. some fool ate the curry  .. so its #porridge &amp; #toast for me.,negative
2243,@danield6 hahaha it really slips my mind! im sorry! ,negative
2244,Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance,negative
2245,"@lee_gladding you should get Rich to pay the outstanding tshirt money and dock it from wages like before, some of us are so so broke... ",negative
2246,@taylorswift13 well i dont have verizon  but my friend heather does by the way she says hi,negative
2247,"I wish they'd utilize UNIT more in new Who.  Times being what they are, I guess... No room in the 21st century for another Bent. or Brig. ",negative
2248,@nth_degree Oh bummer. Is Sara okay? It was great. We had a nice time... I am still hurting. ,negative
2249,Now I'll NEVER win the Hair lottery ,negative
2250,@ihl come back to me soon please ,negative
2251,I don't feed into bullshit.... Sorry  awwwwww what a cock succer !!!!!!!,negative
2252,"i don't want to meet new people, i like the ones i have now ",negative
2253,@Dr_Tone the 29th its a monday  idk what I have planned for the wknd though!,negative
2254,#Microsoft Lync crash issue on #Mac OS X 10.7.2 [Fixed] - http://t.co/Gjiu2zz1,negative
2255,"http://twitpic.com/68x01 - Sill woman who pulled out in front of me, not too bad, but is a new Audi ",negative
2256,"work was SO intense and freaky tonight, people are so scary ",negative
2257,@geoffmartinez  you guys have some fun for me...... ,negative
2258,i really need to do some laundry... but i sooooo don't feel like it... lotta pain in my jaw today  shouldn't it be better by now!?,negative
2259,@MomoFali that sucks ...sorry not that it helps ,negative
2260,"@tommcfly Is it really nearly all over already?  It always seems to fly by.  Oh well, that just makes it even closer to the next tour ;)",negative
2261,get well soon mom  i'm sick too sadly!,negative
2262,"so we didn't make it to 1,000 followers by yesterday  that just means that we have until this friday coming up. the treat is still offered",negative
2263,Sigh. Think my 360 might RROD soon. Just turned it on and left it in Dashboard for a few mins and it crashed with distrorted images ,negative
2264,"@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx",negative
2265,#twitter still not showin my mothafuckin #retweets . .,negative
2266,guitar practice.. ugh! wen't to school lately and very pissed off.. my havaianas broke off! terrible.. I was in the car the whole time! ,negative
2267,"Just watched Gossip Girl, that episode was gr8! Can't wait for the next one (: But I have to wait like..A FREAKING WEEK!  Nooo..",negative
2268,@doug_ellison If only they had launched while I was in it! ,negative
2269,I think I did something wrong ,negative
2270,I have to say that I'm so depressed today that we're not heading to boston...especially since I had sweet dreams.  ,negative
2271,My sunburn itches  ouch,negative
2272,@aimss123  hungry!,negative
2273,@denkc for reals? ,negative
2274,"damn dont have enough money for pit ticket for the BLINK 182 show, damn fuck the lawn seats shit why cant i be rich ",negative
2275,SAT's tomorrow ,negative
2276,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread,negative
2277,"Feeling really miserable, wishing I was at home ",negative
2278,Not feeling so great  maybe it's the weather,negative
2279,They need to talk about the battery life impact of #AndroidBeam. It can't be good news. #Google #Android #ICS,negative
2280,i hate sundays ,negative
2281,It's 3am... not yet done. ,negative
2282,"@GreyEyes No FF for me this week as Im only working half day and no iron  and, Timeonline is due by noon today (Sat shift is on this pay)",negative
2283,@earlsatan ive been textin you back but idk if youre gettin them ,negative
2284,I miss you i miss you smile ,negative
2285,#Google People app...the next revolution in stalking.,negative
2286,@adiman_ #google #fail,negative
2287,Isp = down qMark = ,negative
2288,Looks like the hashtag #momoams is being flooded w/ spam  Damn you lousy excuses for human beings w/ your incessant spam!!!,negative
2289,@jennmarie226 jealous I still have like 100 and something - and they havent even announced dates ,negative
2290,"@brendyn yes i do, yea ",negative
2291,RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen http://t.co/uaqrxTNk @apple @iphone4s,negative
2292,Runny Nose  New Video On My 2nd Accoint Plz Check it out SWine FLu LAnd,negative
2293,@MrPsychotronic I am lost. Please help me find a good home. ,negative
2294,planning for an overnight camp this weekend... havent figured out where ,negative
2295,@mcflymusic say happy birthday nanda to @nanda_marinho please ,negative
2296,My feet hurt   But I am looking forward to a nice pasta dinner and a glass of wine out in my garden ,negative
2297,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.,negative
2298,I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN,negative
2299,@MrBigglesrox hey emily you lie!!! meanie   ,negative
2300,@Dida02 sowwy.   too late. I'm like 20 min away,negative
2301,@Lisa_Veronica what's up with the London gig? Was looking forward to it ,negative
2302,I know if I go back to sleep I won't wake up until an hour before I go to work or something but I'm tirrrred ,negative
2303, watching @thelyness leave for texas.,negative
2304,@Ajillas  come over here?,negative
2305,Sorry to be missing Spark tonight at #TTT...   Too many things on-the-go! Will definitely be at the next one.,negative
2306,@auntchrisbronx not good ,negative
2307,@PinkyNKOTB Me too..... ,negative
2308,Feathers away in bournemouth all week... Miss him terribly ,negative
2309,Well... @Paging_Dr_A has gotten back on #twitter.. there goes my TL lol,negative
2310,"@fresh42jazz Apparently it's a bigger file than I thought, too. It's going awfully slowly. ",negative
2311,@thedailydish Was just griping about this... ,negative
2312,Heading home from Sacramento.  Will continue writing the WIndows Server 2008 R2 Unleashed book over the weekend.  Sigh  #windows,negative
2313,Thinks he's getting sick ,negative
2314,"schools over.. finally, claire left to go over seas today, she'll be gone for like 6weeks... ill miss her sooo much *tear* ",negative
2315,Everytime I try and use twitterbox on my iPhone it freezes up or is extremely laggy to the point I can't do anything. ,negative
2316,"Is #Nokia chief executive a #Microsoft mole? http://t.co/jkOTcrMb
Stephen Elop accused of destroying Nokia so Microsoft can buy it cheap.",negative
2317,loving the new tat but hating no pool for a week ,negative
2318,@nataliewitcher Thank you so much.  It has been hard on the kids.  ,negative
2319,#microsoft fail #notresponding for fcucks sake  http://t.co/lCXa9q8P,negative
2320,"Dani, Dani Dani...Can't believe you blew a 5-2 lead. Can't believe you lost the match! ",negative
2321,@Cheaty  when will btrendie be available in Canada.All it does now is break my heart. ,negative
2322,"@barker_g dude...that's like the same for me. I think we have XServes as well, but no macs ",negative
2323,Just designed some converse... not buying them though ,negative
2324,why does my ipod hate me so ,negative
2325,"Forgot it's National Running day and ran INSIDE.  I'm scared to do outdoor runs lately because of my stomach.  4.47mi, 36min + 4 cooldown",negative
2326,I don't feel awake and I'm awfully tired ,negative
2327,Im still not sure how all this works!  ,negative
2328,OMG.! Why are saturdays SoOoo Boriing to mee.!?  Giive me sOome F.U.N.!,negative
2329,Everything is jumping; I fail at screen capturing ,negative
2330,day 2 w/o my iphone is not goin so good ,negative
2331,@MsBreeBree Whats that cupcake place name?? My phone is sick in case you been textin me ,negative
2332,with cancer. so sad!  feel bad for the parents of these children! tragedys are as they say tragic!,negative
2333,waiting for a movie to load. this is taking forever ,negative
2334,"@idiom good it was hard to choose a winner, but scc lost  o well what about your debate?",negative
2335,@wtcc you really don't reply to your fans.... ,negative
2336,@ClayHPNYC Hey! I heard you had a great session today.  Wish I could have been there.  ,negative
2337,@DreamasaurusRex Have you seen the video of that girl dying? It's awful. ,negative
2338,Went to a bbq at Janet's.   Out of the nuggets loop but think they lost due to facebook comments. ,negative
2339,Work all day  &lt;16 days till ROAD TRIP!&gt;,negative
2340,eaten way too much junk food. feel as if i'm about to explode! not good ,negative
2341, joe and stella. stop being so cute. i only know disney is tempting me with forbidden fruit.,negative
2342,Leslie is healing from a itsy bitsy spider bite. No running today   @undaunted4life,negative
2343,@JonathanRKnight If only u knew how hard Im tryin to call in to win VIP tics to ur show In june T-DOT.. I'll wish on a star tonight! ,negative
2344,Is it possible to study with this sun outside?! NO! ,negative
2345,@inten_cities I am nasty. ,negative
2346, leaving work two hours early.,negative
2347,Ugh SOMEONE got me sick. ,negative
2348,"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",negative
2349,oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it,negative
2350,@mitchelmusso Im sad i cant go. it makes me sad ,negative
2351,watching lost and then i got to v=cover 150 pages ,negative
2352,Studying!!  I have a few of exams those weeks... Plus I have an headache.. ,negative
2353, poor mitch. ASHLEY!,negative
2354,home missing the baby  @ 192nd Ter &amp; 25th Ct http://loopt.us/T-bDSw.t,negative
2355,"Thursdaymorning blues, been sick all night... ",negative
2356,happy father's day to all the wonderful daddies out there...now off to find a vanity for the bathroom since this one is too big ,negative
2357,argh i dont feel well ,negative
2358,I want food ,negative
2359,"@DavidGuison Okay, you owe me some KFC brownies now! HOHO!  just eating apples.",negative
2360,"@joe19g27 sad as it may seem, I'm so horrible with names that working here 1 night a week I don't know all the people  what's he look like",negative
2361,Go Leo! $10M in my bank account and I'd be gapping it too. Mind you I spose the rest of us will pay for Westpacs stuff up in our fees ,negative
